entidad,fecha,pais,area,sector,tipo,rating_cp,rating_lp,perspectiva,estado
Secubono 230,2024-02-15,Argentina,Finanzas Estructuradas,Prestamos Personales,VDFA,,AAsf(arg),Perspectiva Estable,Confirma
Secubono 230,2024-02-15,Argentina,Finanzas Estructuradas,Prestamos Personales,VDFB,,AA-sf(arg),Perspectiva Estable,Confirma
Secubono 230,2024-02-15,Argentina,Finanzas Estructuradas,Prestamos Personales,VDFC,,A+sf(arg),Perspectiva Estable,Confirma
Secubono 231,2024-07-23,Argentina,Finanzas Estructuradas,Prestamos Personales,VDFA,,AAsf(arg),Perspectiva Estable,Confirma
Secubono 231,2024-07-23,Argentina,Finanzas Estructuradas,Prestamos Personales,VDFB,,AA-sf(arg),Perspectiva Estable,Confirma
Secubono 231,2024-07-23,Argentina,Finanzas Estructuradas,Prestamos Personales,VDFC,,A+sf(arg),Perspectiva Estable,Confirma
Secubono 232,2024-07-23,Argentina,Finanzas Estructuradas,Prestamos Personales,VDFA,,AAsf(arg),Perspectiva Estable,Confirma
Secubono 232,2024-07-23,Argentina,Finanzas Estructuradas,Prestamos Personales,VDFB,,AA-sf(arg),Perspectiva Estable,Confirma
Secubono 232,2024-09-27,Argentina,Finanzas Estructuradas,Prestamos Personales,VDFC,,A+sf(arg),Perspectiva Estable,Confirma
Secubono 233,2024-09-27,Argentina,Finanzas Estructuradas,Prestamos Personales,VDFA,,AA+sf(arg),Perspectiva Estable,Sube
Secubono 233,2024-09-27,Argentina,Finanzas Estructuradas,Prestamos Personales,VDFB,,AA+sf(arg),Perspectiva Estable,Sube
Secubono 233,2024-09-27,Argentina,Finanzas Estructuradas,Prestamos Personales,VDFC,,A+sf(arg),Perspectiva Estable,Confirma
Secubono 234,2024-12-16,Argentina,Finanzas Estructuradas,Prestamos Personales,VDFA,,AA+sf(arg),Perspectiva Estable,Confirma
Secubono 234,2024-12-16,Argentina,Finanzas Estructuradas,Prestamos Personales,VDFB,,AA+sf(arg),Perspectiva Estable,Confirma
Secubono 234,2024-12-16,Argentina,Finanzas Estructuradas,Prestamos Personales,VDFC,,A+sf(arg),Perspectiva Estable,Confirma
Secubono 235,2025-03-20,Argentina,Finanzas Estructuradas,Prestamos Personales,VDFA,,AA+sf(arg),Perspectiva Estable,Confirma
Secubono 235,2025-03-20,Argentina,Finanzas Estructuradas,Prestamos Personales,VDFB,,AA-sf(arg),Perspectiva Estable,Confirma
Secubono 235,2025-03-20,Argentina,Finanzas Estructuradas,Prestamos Personales,VDFC,,A+sf(arg),Perspectiva Estable,Confirma
Segurcoop Coop.Seg.Ltda.,2026-05-22,Argentina,Seguros,Seguros Generales,Fortaleza Financiera de Largo Plazo,,AA(arg),Perspectiva Estable,Confirma
SIDERSA S.A.,2026-03-27,Argentina,Finanzas Corporativas,Empresas,Emisor,,A+(arg),Perspectiva Estable,Confirma
SIDERSA S.A.,2026-03-27,Argentina,Finanzas Corporativas,Empresas,Obligaciones Negociables Simples Cla ...,,A+(arg),Perspectiva Estable,Confirma
Solidum S.G.R.,2026-05-07,Argentina,Sociedades De Garantía Recíproca (Sgr),Sociedades De Garantía Recíproca (Sgr),Calificación de largo plazo,A1(arg),A(arg),Perspectiva Estable,Confirma
Ta-Ta S.A.,2026-04-29,Uruguay,Finanzas Corporativas,Supermercados,Emisor,,A(uy),Perspectiva Estable,Confirma
Ta-Ta S.A.,2026-04-29,Uruguay,Finanzas Corporativas,Supermercados,ON Serie I (garantizada),,A+(uy),Perspectiva Estable,Confirma
Tango Energy Argentina S.A (Ex Petrolera Aconcagua Energía S.A.),2026-05-08,Argentina,Finanzas Corporativas,Energia,Emisor,A3(arg),BBB(arg),Perspectiva Estable,Confirma
Tango Energy Argentina S.A (Ex Petrolera Aconcagua Energía S.A.),2026-05-08,Argentina,Finanzas Corporativas,Energia,Obligaciones Negociables Clase IV Po ...,,D(arg),N.C,Confirma
Tango Energy Argentina S.A (Ex Petrolera Aconcagua Energía S.A.),2026-05-08,Argentina,Finanzas Corporativas,Energia,Obligaciones Negociables Clase VI Po ...,,D(arg),N.C,Confirma
Tango Energy Argentina S.A (Ex Petrolera Aconcagua Energía S.A.),2026-05-08,Argentina,Finanzas Corporativas,Energia,Obligaciones Negociables Clase VIII ...,,D(arg),N.C,Confirma
Tango Energy Argentina S.A (Ex Petrolera Aconcagua Energía S.A.),2026-05-08,Argentina,Finanzas Corporativas,Energia,Obligaciones Negociables Clase X Por ...,,D(arg),N.C,Confirma
Tango Energy Argentina S.A (Ex Petrolera Aconcagua Energía S.A.),2026-05-08,Argentina,Finanzas Corporativas,Energia,Obligaciones Negociables Clase XI Po ...,,D(arg),N.C,Confirma
Tango Energy Argentina S.A (Ex Petrolera Aconcagua Energía S.A.),2026-05-08,Argentina,Finanzas Corporativas,Energia,Obligaciones Negociables Clase XII P ...,,D(arg),N.C,Confirma
Tango Energy Argentina S.A (Ex Petrolera Aconcagua Energía S.A.),2026-05-08,Argentina,Finanzas Corporativas,Energia,Obligaciones Negociables Clase XIV P ...,D(arg),,N.C,Confirma
Tango Energy Argentina S.A (Ex Petrolera Aconcagua Energía S.A.),2026-05-08,Argentina,Finanzas Corporativas,Energia,Obligaciones Negociables Clase XV Po ...,,D(arg),N.C,Confirma
Tango Energy Argentina S.A (Ex Petrolera Aconcagua Energía S.A.),2026-05-08,Argentina,Finanzas Corporativas,Energia,Obligaciones Negociables Clase XVI P ...,,D(arg),N.C,Confirma
Tango Energy Argentina S.A (Ex Petrolera Aconcagua Energía S.A.),2026-05-08,Argentina,Finanzas Corporativas,Energia,Obligaciones Negociables Clase XVII ...,,D(arg),N.C,Confirma
Tango Energy Argentina S.A (Ex Petrolera Aconcagua Energía S.A.),2026-05-08,Argentina,Finanzas Corporativas,Energia,Obligaciones Negociables Clase XVIII ...,,BBB(arg),Perspectiva Estable,Confirma
Tango Energy Argentina S.A (Ex Petrolera Aconcagua Energía S.A.),2026-05-08,Argentina,Finanzas Corporativas,Energia,Obligaciones Negociables Clase XIX E ...,,BBB(arg),Perspectiva Estable,Confirma
Tango Energy Argentina S.A (Ex Petrolera Aconcagua Energía S.A.),2026-05-08,Argentina,Finanzas Corporativas,Energia,Obligaciones Negociables Clase XX En ...,,BBB(arg),Perspectiva Estable,Confirma
Tango Energy Argentina S.A (Ex Petrolera Aconcagua Energía S.A.),2026-05-08,Argentina,Finanzas Corporativas,Energia,Obligaciones Negociables Clase XXI E ...,,BBB(arg),Perspectiva Estable,Confirma
Tango Energy Argentina S.A (Ex Petrolera Aconcagua Energía S.A.),2026-05-08,Argentina,Finanzas Corporativas,Energia,Obligaciones Negociables Clase XXII ...,,BBB(arg),Perspectiva Estable,Confirma
Tango Energy Argentina S.A (Ex Petrolera Aconcagua Energía S.A.),2026-05-08,Argentina,Finanzas Corporativas,Energia,Obligaciones Negociables Clase XXIII ...,,BBB(arg),Perspectiva Estable,Confirma
Tarjetas del Mar S.A.,2026-04-24,Argentina,Entidades Financieras,Entidades Financieras,Endeudamiento de Largo Plazo,A2(arg),A-(arg),Perspectiva Estable,Confirma
Tecpetrol S.A.,2026-05-15,Argentina,Finanzas Corporativas,Energia,Emisor,A1+(arg),AAA(arg),Perspectiva Estable,Confirma
Tecpetrol S.A.,2026-05-15,Argentina,Finanzas Corporativas,Energia,Obligaciones Negociables Clase 8 Por ...,,AAA(arg),Perspectiva Estable,Confirma
Tecpetrol S.A.,2026-05-15,Argentina,Finanzas Corporativas,Energia,Obligaciones Negociables Clase 9 Por ...,,AAA(arg),Perspectiva Estable,Confirma
Tecpetrol S.A.,2026-05-15,Argentina,Finanzas Corporativas,Energia,Obligaciones Negociables Clase 11 Po ...,,AAA(arg),Perspectiva Estable,Confirma
Tecpetrol S.A.,2026-05-15,Argentina,Finanzas Corporativas,Energia,Obligaciones Negociables Clase 13 Po ...,,AAA(arg),Perspectiva Estable,Asigna
Telecom Argentina S.A.,2026-05-05,Argentina,Finanzas Corporativas,Telecomunicaciones,Emisor,A1+(arg),AA+(arg),Perspectiva Positiva,Confirma
Telecom Argentina S.A.,2026-05-05,Argentina,Finanzas Corporativas,Telecomunicaciones,Acciones Ordinarias,,1,N.C,Confirma
Telecom Argentina S.A.,2026-05-05,Argentina,Finanzas Corporativas,Telecomunicaciones,Obligaciones Negociables Clase 12 Por ...,,AA+(arg),Perspectiva Positiva,Confirma
Telecom Argentina S.A.,2026-05-05,Argentina,Finanzas Corporativas,Telecomunicaciones,Obligaciones Negociables Clase 12 Adi ...,,AA+(arg),Perspectiva Positiva,Confirma
Telecom Argentina S.A.,2026-05-05,Argentina,Finanzas Corporativas,Telecomunicaciones,Obligaciones Negociables Clase 14 Po ...,,AA+(arg),Perspectiva Positiva,Confirma
Telecom Argentina S.A.,2026-05-05,Argentina,Finanzas Corporativas,Telecomunicaciones,Obligaciones Negociables Clase 15 Por ...,,AA+(arg),Perspectiva Positiva,Confirma
Telecom Argentina S.A.,2026-05-05,Argentina,Finanzas Corporativas,Telecomunicaciones,Obligaciones Negociables Clase 18 Por ...,,AA+(arg),Perspectiva Positiva,Confirma
Telecom Argentina S.A.,2026-05-05,Argentina,Finanzas Corporativas,Telecomunicaciones,Obligaciones Negociables Clase 19 Por ...,,AA+(arg),Perspectiva Positiva,Confirma
Telecom Argentina S.A.,2026-05-05,Argentina,Finanzas Corporativas,Telecomunicaciones,Obligaciones Negociables Clase 19 Adi ...,,AA+(arg),Perspectiva Positiva,Confirma
Telecom Argentina S.A.,2026-05-05,Argentina,Finanzas Corporativas,Telecomunicaciones,Obligaciones Negociables Clase 20 Por ...,,AA+(arg),Perspectiva Positiva,Confirma
Telecom Argentina S.A.,2026-05-05,Argentina,Finanzas Corporativas,Telecomunicaciones,Obligaciones Negociables Clase 20 Adi ...,,AA+(arg),Perspectiva Positiva,Confirma
Telecom Argentina S.A.,2026-05-05,Argentina,Finanzas Corporativas,Telecomunicaciones,Obligaciones Negociables Clase 21 Por ...,,AA+(arg),Perspectiva Positiva,Confirma
Telecom Argentina S.A.,2026-05-05,Argentina,Finanzas Corporativas,Telecomunicaciones,Obligaciones Negociables Clase 21 Adi ...,,AA+(arg),Perspectiva Positiva,Confirma
Telecom Argentina S.A.,2026-05-05,Argentina,Finanzas Corporativas,Telecomunicaciones,Obligaciones Negociables Clase 23 Por ...,,AA+(arg),Perspectiva Positiva,Confirma
Telecom Argentina S.A.,2026-05-05,Argentina,Finanzas Corporativas,Telecomunicaciones,Obligaciones Negociables Clase 25 Por ...,,AA+(arg),Perspectiva Positiva,Confirma
Telecom Argentina S.A.,2026-05-05,Argentina,Finanzas Corporativas,Telecomunicaciones,Obligaciones Negociables Clase 26 Por ...,A1+(arg),,N.C,Confirma
Telecom Argentina S.A.,2026-05-05,Argentina,Finanzas Corporativas,Telecomunicaciones,Obligaciones Negociables Clase 28 Por ...,,AA+(arg),Perspectiva Positiva,Confirma
TMF Trust Company Arg.S.A.,2026-05-06,Argentina,Entidades Financieras,Fiduciario,Fiduciario,,1FD(arg),Perspectiva Estable,Confirma
Total Assets I,2023-11-30,Argentina,Finanzas Estructuradas,Prestamos Personales,VRDA,,AAAsf(arg),Perspectiva Estable,Confirma
Total Assets I,2024-02-26,Argentina,Finanzas Estructuradas,Prestamos Personales,VRDB,,BBB+sf(arg),Perspectiva Estable,Confirma
Total Assets I,2024-06-03,Argentina,Finanzas Estructuradas,Prestamos Personales,VRDC,,CCCsf(arg),N.C,Confirma
Total Assets II,2023-11-30,Argentina,Finanzas Estructuradas,Prestamos Personales,VRDA,,AAAsf(arg),Perspectiva Estable,Confirma
Total Assets II,2024-02-26,Argentina,Finanzas Estructuradas,Prestamos Personales,VRDB,,BBB+sf(arg),Perspectiva Estable,Confirma
Total Assets II,2024-06-03,Argentina,Finanzas Estructuradas,Prestamos Personales,CP,,CCCsf(arg),N.C,Confirma
Toyota Cia. Financiera Argentina S.A.,2026-04-22,Argentina,Entidades Financieras,Entidades Financieras,Obligaciones Negociables Clase 33 P ...,,AA+(arg),Perspectiva Estable,Confirma
Toyota Cia. Financiera Argentina S.A.,2026-04-22,Argentina,Entidades Financieras,Entidades Financieras,Obligaciones Negociables Clase 34 Ha ...,,AA+(arg),Perspectiva Estable,Confirma
Toyota Cia. Financiera Argentina S.A.,2026-04-22,Argentina,Entidades Financieras,Entidades Financieras,Obligaciones Negociables Clase 36 H ...,,AA+(arg),Perspectiva Estable,Confirma
Toyota Cia. Financiera Argentina S.A.,2026-04-22,Argentina,Entidades Financieras,Entidades Financieras,Obligaciones Negociables Clase 37 Po ...,,AA+(arg),Perspectiva Estable,Confirma
Toyota Cia. Financiera Argentina S.A.,2026-04-22,Argentina,Entidades Financieras,Entidades Financieras,Obligaciones Negociables Clase 38 Po ...,,AA+(arg),Perspectiva Estable,Confirma
Toyota Cia. Financiera Argentina S.A.,2026-04-22,Argentina,Entidades Financieras,Entidades Financieras,Endeudamiento de Largo Plazo,A1+(arg),AA+(arg),Perspectiva Estable,Confirma
Transener S.A.,2026-05-05,Argentina,Finanzas Corporativas,Energia,Emisor,,AA(arg),Perspectiva Estable,Confirma
Transportadora de Gas del Norte S.A. (TGN),2026-05-06,Argentina,Finanzas Corporativas,Energia,Emisor,A1+(arg),AA-(arg),Perspectiva Positiva,Confirma
Trend SGR,2026-05-06,Argentina,Sociedades De Garantía Recíproca (Sgr),Sociedades De Garantía Recíproca (Sgr),Calificación de largo plazo,A2(arg),A(arg),Perspectiva Estable,Baja
Uala Bank S.A.U. (ex Wilobank S.A.U.),2026-05-27,Argentina,Entidades Financieras,Bancos,Endeudamiento de Largo Plazo,A2(arg),A-(arg),Perspectiva Estable,Confirma
Ualintec Inversiones S.A.U. Sociedad Gerente de Fondos Comunes de Inversión,2026-03-11,Argentina,Fondos,Fondos Abiertos,Ualintec Ahorro Pesos,,AAf(arg),N.C,Confirma
Ualintec Inversiones S.A.U. Sociedad Gerente de Fondos Comunes de Inversión,2026-05-27,Argentina,Fondos,Fondos Abiertos,Ualintec Renta Fija Pesos,,AA-f(arg),N.C,Confirma
UENO Administradora de Fondos Patrimoniales de Inversión S.A.,2025-12-09,Paraguay,Seguros,Fondos Abiertos,Fondo Mutuo Ueno Cash Guaraníes,,(py)AAf,Tendencia Estable,Asigna
UENO Administradora de Fondos Patrimoniales de Inversión S.A.,2025-12-09,Paraguay,Seguros,Fondos Abiertos,Fondo Mutuo Ueno Cash Dólares,,(py)AAf,Tendencia Estable,Asigna
UENO Bank S.A.,2026-03-31,Paraguay,Entidades Financieras,Entidades Financieras,Emisor,,AA-py,Tendencia Fuerte,Confirma
Unicred Factoring XIX,2024-03-22,Argentina,Finanzas Estructuradas,Facturas,VDFA,,AAsf(arg),Perspectiva Estable,Confirma
Unicred Factoring XIX,2024-03-22,Argentina,Finanzas Estructuradas,Facturas,VDFB,,BBBsf(arg),Perspectiva Estable,Confirma
Unicred Factoring XVIII,2024-03-22,Argentina,Finanzas Estructuradas,Facturas,CP,,CCCsf(arg),N.C,Confirma
Unicred Factoring XX,2024-03-22,Argentina,Finanzas Estructuradas,Facturas,VDFA,,AAsf(arg),Perspectiva Estable,Confirma
Unicred Factoring XX,2024-03-22,Argentina,Finanzas Estructuradas,Facturas,VDFB,,BBB+sf(arg),Perspectiva Estable,Confirma
Unicred Factoring XXI,2024-08-01,Argentina,Finanzas Estructuradas,Facturas,VDFA,,AAsf(arg),Perspectiva Estable,Confirma
Unicred Factoring XXI,2024-10-01,Argentina,Finanzas Estructuradas,Facturas,VDFB,,BBB+sf(arg),Perspectiva Estable,Confirma
Unidad de Punta de Rieles S.A.,2026-04-29,Uruguay,Finanzas Estructuradas,Proyecto De Infraestructura,ON,,AAsf(uy),Perspectiva Estable,Confirma
Valiant Asset Management S.A.,2026-04-22,Argentina,Fondos,Fondos Cerrados,Terrazas del Volcán Fondo Común de In ...,,FI3+(arg),Perspectiva Estable,Confirma
Venturino III,2026-01-06,Argentina,Finanzas Estructuradas,Facturas,VDFA,,AAAsf(arg),Perspectiva Estable,Confirma
Venturino III,2026-01-06,Argentina,Finanzas Estructuradas,Facturas,VDFB,,Asf(arg),Perspectiva Estable,Confirma
Vicentin Exportaciones VIII,2026-05-14,Argentina,Finanzas Estructuradas,Flujos Futuros De Fondos,VDF Clase A,,Dsf(arg),N.C,Confirma
Vicentin Exportaciones VIII,2026-05-14,Argentina,Finanzas Estructuradas,Flujos Futuros De Fondos,VDF Clase S,,Dsf(arg),N.C,Confirma
Villa Oliva Rice S.A.E.,2025-09-26,Paraguay,Finanzas Corporativas,Agronegocio,Emisor,,BBB+py,Tendencia Estable,Sube
Villa Oliva Rice S.A.E.,2025-09-26,Paraguay,Finanzas Corporativas,Agronegocio,Programa de Emisión Global USD2 por ...,,pyBBB+,Tendencia Estable,Sube
Vilux S.A.,2026-03-25,Paraguay,Finanzas Corporativas,Empresas,Emisor,,A-py,Perspectiva Estable,Confirma
Vilux S.A.,2026-03-25,Paraguay,Finanzas Corporativas,Empresas,Programa de Emisión Global G1 Hasta ...,,pyA-,Perspectiva Estable,Confirma
Vilux S.A.,2026-03-25,Paraguay,Finanzas Corporativas,Empresas,Programa de Emisión Global USD1 Hast ...,,pyA-,Perspectiva Estable,Confirma
Vilux S.A.,2026-03-25,Paraguay,Finanzas Corporativas,Empresas,Programa de Emisión Global USD2 Hast ...,,pyA-,Perspectiva Estable,Asigna
Vista Energy Argentina S.A.U.,2026-05-06,Argentina,Finanzas Corporativas,Energia,Emisor,,AAA(arg),Perspectiva Estable,Confirma
Vista Energy Argentina S.A.U.,2026-05-06,Argentina,Finanzas Corporativas,Energia,Obligaciones Negociables Clase XII p ...,,AAA(arg),Perspectiva Estable,Confirma
Vista Energy Argentina S.A.U.,2026-05-06,Argentina,Finanzas Corporativas,Energia,Obligaciones Negociables Clase XXI P ...,,AAA(arg),Perspectiva Estable,Confirma
Vista Energy Argentina S.A.U.,2026-05-06,Argentina,Finanzas Corporativas,Energia,Obligaciones Negociables Clase XXII ...,,AAA(arg),Perspectiva Estable,Confirma
Vista Energy Argentina S.A.U.,2026-05-06,Argentina,Finanzas Corporativas,Energia,Obligaciones Negociables Clase XXIII ...,,AAA(arg),Perspectiva Estable,Confirma
Vista Energy Argentina S.A.U.,2026-05-06,Argentina,Finanzas Corporativas,Energia,Obligaciones Negociables adicionales ...,,AAA(arg),Perspectiva Estable,Confirma
Vista Energy Argentina S.A.U.,2026-05-06,Argentina,Finanzas Corporativas,Energia,Obligaciones Negociables Clase XXIV ...,,AAA(arg),Perspectiva Estable,Confirma
Vista Energy Argentina S.A.U.,2026-05-06,Argentina,Finanzas Corporativas,Energia,Obligaciones Negociables Clase XXV P ...,,AAA(arg),Perspectiva Estable,Confirma
Vista Energy Argentina S.A.U.,2026-05-06,Argentina,Finanzas Corporativas,Energia,Obligaciones Negociables Clase XXVI ...,,AAA(arg),Perspectiva Estable,Confirma
Vista Energy Argentina S.A.U.,2026-05-06,Argentina,Finanzas Corporativas,Energia,Obligaciones Negociables Clase XXVII ...,,AAA(arg),Perspectiva Estable,Confirma
Vista Energy Argentina S.A.U.,2026-05-06,Argentina,Finanzas Corporativas,Energia,Obligaciones Negociables Clase XXX P ...,,AAA(arg),Perspectiva Estable,Confirma
Volkswagen Financial Services Compañía Financiera S.A.,2026-05-06,Argentina,Entidades Financieras,Entidades Financieras,Endeudamiento de Largo Plazo,A1+(arg),AA(arg),Perspectiva Estable,Confirma
Volkswagen Financial Services Compañía Financiera S.A.,2026-05-06,Argentina,Entidades Financieras,Entidades Financieras,Obligaciones Negociables Clase 12 ha ...,A1+(arg),,N.C,Confirma
Volkswagen Financial Services Compañía Financiera S.A.,2026-05-06,Argentina,Entidades Financieras,Entidades Financieras,Obligaciones Negociables Clase 13 po ...,A1+(arg),,N.C,Confirma
Volkswagen Financial Services Compañía Financiera S.A.,2026-05-06,Argentina,Entidades Financieras,Entidades Financieras,Obligaciones Negociables Clase 14 ha ...,,AA(arg),Perspectiva Estable,Confirma
Wayni Serie XIII,2026-05-06,Argentina,Finanzas Estructuradas,Prestamos Personales,VDFA,A1sf(arg),,N.C,Confirma
Wayni Serie XIII,2026-05-06,Argentina,Finanzas Estructuradas,Prestamos Personales,VDFB,,BBBsf(arg),Perspectiva Estable,Confirma
Wayni Serie XIII,2026-05-06,Argentina,Finanzas Estructuradas,Prestamos Personales,VDFC,,BBsf(arg),Perspectiva Estable,Confirma
Waynimóvil III,2023-12-14,Argentina,Finanzas Estructuradas,Prestamos Personales,VDF A,A1sf(arg),,N.C,Confirma
Waynimóvil III,2024-03-14,Argentina,Finanzas Estructuradas,Prestamos Personales,VDF B,,BBB+sf(arg),Perspectiva Estable,Confirma
Waynimóvil III,2024-03-14,Argentina,Finanzas Estructuradas,Prestamos Personales,VDF C,,BB+sf(arg),Perspectiva Estable,Confirma
Waynimóvil IV,2024-07-02,Argentina,Finanzas Estructuradas,Prestamos Personales,VDF A,A1sf(arg),,N.C,Confirma
Waynimóvil IX,2025-09-24,Argentina,Finanzas Estructuradas,Prestamos Personales,VDFA,A1sf(arg),,N.C,Confirma
Waynimóvil V,2024-12-10,Argentina,Finanzas Estructuradas,Prestamos Personales,VDF A,A1sf(arg),,N.C,Confirma
Waynimóvil VI,2025-02-28,Argentina,Finanzas Estructuradas,Prestamos Personales,VDFA,A1sf(arg),,N.C,Confirma
Waynimóvil VII,2025-06-19,Argentina,Finanzas Estructuradas,Prestamos Personales,VDFA,A1sf(arg),,N.C,Confirma
Waynimóvil VIII,2025-06-19,Argentina,Finanzas Estructuradas,Prestamos Personales,VDFA,A1sf(arg),,N.C,Confirma
Waynimóvil XI,2026-04-15,Argentina,Finanzas Estructuradas,Prestamos Personales,VDFA,A1sf(arg),,N.C,Confirma
Waynimóvil XI,2026-04-15,Argentina,Finanzas Estructuradas,Prestamos Personales,VDFB,,BBBsf(arg),Perspectiva Estable,Confirma
Waynimóvil XI,2026-04-15,Argentina,Finanzas Estructuradas,Prestamos Personales,VDFC,,BBsf(arg),Perspectiva Estable,Confirma
Waynimóvil XII,2026-04-15,Argentina,Finanzas Estructuradas,Prestamos Personales,VDFA,A1sf(arg),,N.C,Confirma
Waynimóvil XII,2026-04-15,Argentina,Finanzas Estructuradas,Prestamos Personales,VDFB,,BBBsf(arg),Perspectiva Estable,Confirma
Waynimóvil XII,2026-04-15,Argentina,Finanzas Estructuradas,Prestamos Personales,VDFC,,BBsf(arg),Perspectiva Estable,Confirma
Winterbotham Fiduciaria S.A. Administradora de Fondos de Inversión,2025-10-27,Uruguay,Fondos,Fondos Abiertos,Estrategia Crecimiento Fondo de Inver ...,,A+c(uy),N.C,Confirma
YPF Energía Eléctrica S.A.,2026-02-05,Argentina,Finanzas Sostenibles,Energia,Obligaciones Negociables Clase X-Bon ...,,BV1(arg),Perspectiva Estable,Confirma
YPF Energía Eléctrica S.A.,2026-05-06,Argentina,Finanzas Corporativas,Energia,Emisor,A1+(arg),AAA(arg),Perspectiva Estable,Confirma
